source,target,edge_type,evidence,config_gates,confidence,detail
src/file_domain/persistent.py::PersistentWebFileService.execute_approved_overwrite,src/file_domain/persistent.py::PersistentWebFileService._source,CALL,src/file_domain/persistent.py:214,,MEDIUM,self._source
src/file_domain/persistent.py::PersistentWebFileService.execute_approved_overwrite,src/file_domain/persistent.py::PersistentWebFileService._publish_revision,CALL,src/file_domain/persistent.py:217,,MEDIUM,self._publish_revision
src/file_domain/persistent.py::PersistentWebFileService.execute_approved_overwrite,src/file_domain/persistent.py::PersistentFileRepository.advance,CALL,src/file_domain/persistent.py:220,,MEDIUM,self.destinations.advance
src/file_domain/persistent.py::PersistentWebFileService.reconcile_approved_overwrite,src/file_domain/persistent.py::PersistentWebFileService._approval,CALL,src/file_domain/persistent.py:227,,MEDIUM,self._approval
src/file_domain/persistent.py::PersistentWebFileService.reconcile_approved_overwrite,src/file_domain/persistent.py::PersistentFileRepository.get,CALL,src/file_domain/persistent.py:229,,MEDIUM,self.destinations.get
src/file_domain/persistent.py::PersistentWebFileService._result,src/file_domain/persistent.py::PersistentFileResult,CONSTRUCT,src/file_domain/persistent.py:315,,HIGH,PersistentFileResult
src/file_domain/persistent.py::PersistentFileRepository.get,src/persistence/uow.py::UnitOfWork,CONSTRUCT,src/file_domain/persistent.py:57,,HIGH,UnitOfWork
src/file_domain/persistent.py::PersistentFileRepository.get,src/file_domain/persistent.py::PersistentFileRepository._model,CALL,src/file_domain/persistent.py:62,,MEDIUM,self._model
src/file_domain/persistent.py::PersistentFileRepository.create,src/persistence/uow.py::UnitOfWork,CONSTRUCT,src/file_domain/persistent.py:69,,HIGH,UnitOfWork
src/file_domain/persistent.py::PersistentFileRepository.create,src/file_domain/persistent.py::PersistentFileRepository._result,CALL,src/file_domain/persistent.py:92,,MEDIUM,self._result
src/file_domain/persistent.py::PersistentFileRepository.advance,src/persistence/uow.py::UnitOfWork,CONSTRUCT,src/file_domain/persistent.py:100,,HIGH,UnitOfWork
src/file_domain/persistent.py::PersistentFileRepository.advance,src/file_domain/persistent.py::PersistentFileRepository._result,CALL,src/file_domain/persistent.py:125,,MEDIUM,self._result
src/file_domain/persistent.py::PersistentWebFileService.__init__,src/file_domain/approvals.py::FileActionApprovalService,CONSTRUCT,src/file_domain/persistent.py:154,,HIGH,FileActionApprovalService
src/file_domain/persistent.py::PersistentWebFileService.save,src/file_domain/persistent.py::PersistentWebFileService._publish_revision,CALL,src/file_domain/persistent.py:165,current is None,MEDIUM,self._publish_revision
src/file_domain/persistent.py::PersistentWebFileService.save,src/file_domain/persistent.py::PersistentFileRepository.create,CALL,src/file_domain/persistent.py:168,current is None,MEDIUM,self.destinations.create
src/file_domain/persistent.py::PersistentWebFileService.save,src/file_domain/persistent.py::PersistentWebFileService._result,CALL,src/file_domain/persistent.py:171,current.last_operation_id == operation_id and current.current_sha256 == source['sha256'],MEDIUM,self._result
src/file_domain/persistent.py::PersistentWebFileService.execute_approved_overwrite,src/file_domain/approvals.py::ApprovalNotGranted,CONSTRUCT,src/file_domain/persistent.py:199,arguments_hash != approval['arguments_hash'],HIGH,ApprovalNotGranted
src/file_domain/persistent.py::PersistentWebFileService.execute_approved_overwrite,src/file_domain/persistent.py::DestinationChanged,CONSTRUCT,src/file_domain/persistent.py:207,current is None,HIGH,DestinationChanged
src/file_domain/persistent.py::PersistentWebFileService.execute_approved_overwrite,src/file_domain/persistent.py::PersistentWebFileService._result,CALL,src/file_domain/persistent.py:210,current.last_operation_id == operation_id and current.current_sha256 == intent['new_sha256'],MEDIUM,self._result
src/file_domain/persistent.py::PersistentWebFileService.execute_approved_overwrite,src/file_domain/persistent.py::DestinationChanged,CONSTRUCT,src/file_domain/persistent.py:213,current.current_revision != int(intent['expected_revision']) or current.current_sha256 != intent['expected_sha256'],HIGH,DestinationChanged
src/file_domain/persistent.py::PersistentWebFileService.execute_approved_overwrite,src/file_domain/persistent.py::DestinationChanged,CONSTRUCT,src/file_domain/persistent.py:216,source['sha256'] != intent['new_sha256'],HIGH,DestinationChanged
src/file_domain/persistent.py::PersistentWebFileService.reconcile_approved_overwrite,src/file_domain/persistent.py::PersistentWebFileService._path,CALL,src/file_domain/persistent.py:229,,MEDIUM,self._path
src/file_domain/persistent.py::PersistentWebFileService._source,src/persistence/uow.py::UnitOfWork,CONSTRUCT,src/file_domain/persistent.py:259,,HIGH,UnitOfWork
src/file_domain/persistent.py::PersistentWebFileService._approval,src/persistence/uow.py::UnitOfWork,CONSTRUCT,src/file_domain/persistent.py:272,,HIGH,UnitOfWork
src/file_domain/persistent.py::PersistentWebFileService._approval,src/file_domain/approvals.py::ApprovalNotGranted,CONSTRUCT,src/file_domain/persistent.py:279,row is None,HIGH,ApprovalNotGranted
src/file_domain/persistent.py::PersistentWebFileService._publish_revision,src/workspace/file_scope.py::RunFileScope,CONSTRUCT,src/file_domain/persistent.py:295,,HIGH,RunFileScope
src/file_domain/persistent.py::PersistentWebFileService._publish_revision,src/file_runtime/output.py::OutputPublisher.replay,CALL,src/file_domain/persistent.py:296,,MEDIUM,self.publisher.replay
src/file_domain/persistent.py::PersistentWebFileService._publish_revision,src/file_runtime/output.py::OutputPublisher.publish,CALL,src/file_domain/persistent.py:305,,MEDIUM,self.publisher.publish
src/file_domain/persistent.py::PersistentFileRepository.create,src/file_domain/persistent.py::DestinationChanged,CONSTRUCT,src/file_domain/persistent.py:78,existing is not None,HIGH,DestinationChanged
src/file_domain/persistent.py::PersistentFileRepository.advance,src/file_domain/persistent.py::DestinationChanged,CONSTRUCT,src/file_domain/persistent.py:117,row is None,HIGH,DestinationChanged
src/file_domain/persistent.py::PersistentWebFileService.reconcile_approved_overwrite,src/file_domain/persistent.py::PersistentWebFileService._result,CALL,src/file_domain/persistent.py:235,current.last_operation_id == operation_id and current.current_sha256 == intent['new_sha256'] and (current.current_revision == int(intent['expected_revision']) + 1),MEDIUM,self._result
src/file_domain/persistent.py::PersistentWebFileService._publish_revision,src/storage/tenant_file_store.py::TenantFileStore.open,CALL,src/file_domain/persistent.py:301,,MEDIUM,self.store.open
src/file_domain/persistent.py::PersistentFileRepository.create,src/file_domain/persistent.py::PersistentFileRepository._result,CALL,src/file_domain/persistent.py:77,existing is not None && existing['last_operation_id'] == operation_id and existing['current_sha256'] == output.sha256,MEDIUM,self._result
src/file_domain/persistent.py::PersistentFileRepository.advance,src/file_domain/persistent.py::PersistentFileRepository._result,CALL,src/file_domain/persistent.py:116,row is None && current and current['last_operation_id'] == operation_id and (current['current_sha256'] == output.sha256),MEDIUM,self._result
src/file_domain/serialization.py::normalized_document_to_dict,src/file_domain/serialization.py::locator_to_dict,CALL,src/file_domain/serialization.py:46,,HIGH,locator_to_dict
src/file_domain/serialization.py::normalized_document_to_dict,src/file_domain/serialization.py::locator_to_dict,CALL,src/file_domain/serialization.py:55,,HIGH,locator_to_dict
src/file_runtime/output.py::OutputPublisher,src/file_runtime/output.py::OutputPublisher.__init__,INITIALIZER,src/file_runtime/output.py:29,,HIGH,
src/file_runtime/output.py::OutputPublisher.publish,src/file_runtime/output.py::OutputPublisher._logical_name,CALL,src/file_runtime/output.py:47,,MEDIUM,self._logical_name
src/file_runtime/output.py::OutputPublisher.publish,src/file_runtime/output.py::OutputPublisher._existing,CALL,src/file_runtime/output.py:48,,MEDIUM,self._existing
src/file_runtime/output.py::OutputPublisher.publish,src/storage/tenant_file_store.py::TenantFileStore.stage_output,CALL,src/file_runtime/output.py:58,,MEDIUM,self.store.stage_output
src/file_runtime/output.py::OutputPublisher.replay,src/file_runtime/output.py::OutputPublisher._logical_name,CALL,src/file_runtime/output.py:108,,MEDIUM,self._logical_name
src/file_runtime/output.py::OutputPublisher.replay,src/file_runtime/output.py::OutputPublisher._existing,CALL,src/file_runtime/output.py:109,,MEDIUM,self._existing
src/file_runtime/output.py::OutputPublisher.replay,src/file_runtime/output.py::PublishedOutput,CONSTRUCT,src/file_runtime/output.py:114,,HIGH,PublishedOutput
src/file_runtime/output.py::OutputPublisher._existing_in_uow,src/file_runtime/output.py::PublishedOutput,CONSTRUCT,src/file_runtime/output.py:134,,HIGH,PublishedOutput
src/file_runtime/output.py::OutputPublisher.publish,src/file_runtime/output.py::PublishedOutput,CONSTRUCT,src/file_runtime/output.py:52,existing is not None,HIGH,PublishedOutput
src/file_runtime/output.py::OutputPublisher.publish,src/storage/tenant_file_store.py::FileStoreError,CONSTRUCT,src/file_runtime/output.py:56,not source.is_relative_to(scope.outputs_root) or source.is_symlink(),HIGH,FileStoreError
src/file_runtime/output.py::OutputPublisher.publish,src/persistence/uow.py::UnitOfWork,CONSTRUCT,src/file_runtime/output.py:59,,HIGH,UnitOfWork
src/file_runtime/output.py::OutputPublisher.publish,src/file_runtime/output.py::OutputPublisher._existing_in_uow,CALL,src/file_runtime/output.py:67,,MEDIUM,self._existing_in_uow
src/file_runtime/output.py::OutputPublisher.publish,src/storage/tenant_file_store.py::TenantFileStore.publish,CALL,src/file_runtime/output.py:73,,MEDIUM,self.store.publish
src/file_runtime/output.py::OutputPublisher.publish,src/file_runtime/output.py::PublishedOutput,CONSTRUCT,src/file_runtime/output.py:93,,HIGH,PublishedOutput
src/file_runtime/output.py::OutputPublisher._existing,src/persistence/uow.py::UnitOfWork,CONSTRUCT,src/file_runtime/output.py:117,,HIGH,UnitOfWork
src/file_runtime/output.py::OutputPublisher._existing,src/file_runtime/output.py::OutputPublisher._existing_in_uow,CALL,src/file_runtime/output.py:118,,MEDIUM,self._existing_in_uow
src/file_runtime/output.py::OutputPublisher.publish,src/storage/tenant_file_store.py::TenantFileStore.delete_staging,CALL,src/file_runtime/output.py:65,subject is None,MEDIUM,self.store.delete_staging
src/file_runtime/output.py::OutputPublisher.publish,src/storage/tenant_file_store.py::TenantFileStore.delete_staging,CALL,src/file_runtime/output.py:69,conflict is not None,MEDIUM,self.store.delete_staging
src/file_runtime/output.py::OutputPublisher.publish,src/file_runtime/output.py::PublishedOutput,CONSTRUCT,src/file_runtime/output.py:72,conflict is not None,HIGH,PublishedOutput
src/file_runtime/output.py::OutputPublisher._existing_in_uow,src/persistence/uow.py::UnitOfWork.execute,CALL,src/file_runtime/output.py:124,,MEDIUM,uow.execute
src/file_runtime/registry.py::FileAdapterRegistry,src/file_runtime/registry.py::FileAdapterRegistry.__init__,INITIALIZER,src/file_runtime/registry.py:20,,HIGH,
src/file_runtime/registry.py::FileAdapterRegistry.register,src/file_runtime/registry.py::_Registration,CONSTRUCT,src/file_runtime/registry.py:37,,HIGH,_Registration
src/file_runtime/research_output.py::ResearchMarkdownPublisher,src/file_runtime/research_output.py::ResearchMarkdownPublisher.__init__,INITIALIZER,src/file_runtime/research_output.py:13,,HIGH,
src/file_runtime/research_output.py::ResearchMarkdownPublisher.publish,src/workspace/file_scope.py::RunFileScope,CONSTRUCT,src/file_runtime/research_output.py:25,,HIGH,RunFileScope
src/file_runtime/research_output.py::ResearchMarkdownPublisher.publish,src/file_runtime/output.py::OutputPublisher.replay,CALL,src/file_runtime/research_output.py:26,,MEDIUM,self.publisher.replay
src/file_runtime/research_output.py::ResearchMarkdownPublisher.publish,src/file_runtime/output.py::OutputPublisher.publish,CALL,src/file_runtime/research_output.py:30,,MEDIUM,self.publisher.publish
src/file_runtime/resolver.py::FileResourceResolver,src/file_runtime/resolver.py::FileResourceResolver.__init__,INITIALIZER,src/file_runtime/resolver.py:15,,HIGH,
src/file_runtime/resolver.py::FileResourceResolver.resolve,src/file_domain/models.py::FileResource,CONSTRUCT,src/file_runtime/resolver.py:41,,HIGH,FileResource
src/file_runtime/routing.py::TemporalDocumentRouter,src/file_runtime/routing.py::TemporalDocumentRouter.__init__,INITIALIZER,src/file_runtime/routing.py:22,,HIGH,
src/file_runtime/routing.py::TemporalDocumentRouter.normalize,src/document_activities/contracts.py::NormalizeDocumentInput,CONSTRUCT,src/file_runtime/routing.py:44,,HIGH,NormalizeDocumentInput
src/harness/activities.py::archive_session_activity,src/harness/activities.py::_required,CALL,src/harness/activities.py:67,,HIGH,_required
src/harness/activities.py::reflect_activity,src/harness/activities.py::_required,CALL,src/harness/activities.py:82,,HIGH,_required
src/harness/activities.py::reflect_batch_activity,src/harness/activities.py::_required,CALL,src/harness/activities.py:88,,HIGH,_required
src/harness/activities.py::metrics_report_activity,src/harness/activities.py::_required,CALL,src/harness/activities.py:94,,HIGH,_required
src/harness/activities.py::process_turn_activity,src/harness/activities.py::_required,CALL,src/harness/activities.py:53,,HIGH,_required
src/harness/context_builder.py::HarnessContextBuilder,src/harness/context_builder.py::HarnessContextBuilder.__init__,INITIALIZER,src/harness/context_builder.py:36,,HIGH,
src/harness/context_builder.py::HarnessContextBuilder.build,src/harness/context_builder.py::HarnessContextBuilder._channel_for_profile,CALL,src/harness/context_builder.py:118,,MEDIUM,self._channel_for_profile
src/harness/context_builder.py::HarnessContextBuilder.build,src/harness/context_builder.py::HarnessContextBuilder._build_system_prompt,CALL,src/harness/context_builder.py:120,,MEDIUM,self._build_system_prompt
src/harness/context_builder.py::HarnessContextBuilder._build_system_prompt,src/harness/context_builder.py::HarnessContextBuilder._detect_channel,CALL,src/harness/context_builder.py:240,,MEDIUM,self._detect_channel
src/harness/context_builder.py::HarnessContextBuilder._build_system_prompt,src/harness/context_builder.py::HarnessContextBuilder._pick_identity,CALL,src/harness/context_builder.py:241,,MEDIUM,self._pick_identity
src/harness/context_builder.py::HarnessContextBuilder._build_system_prompt,src/harness/context_builder.py::HarnessContextBuilder._build_cross_channel_hint,CALL,src/harness/context_builder.py:244,,MEDIUM,self._build_cross_channel_hint
src/harness/context_builder.py::HarnessContextBuilder._build_system_prompt,src/harness/context_builder.py::HarnessContextBuilder._build_environment_hints,CALL,src/harness/context_builder.py:260,,MEDIUM,self._build_environment_hints
src/harness/context_builder.py::HarnessContextBuilder.build,src/common/token_counter.py::estimate_tokens,CALL,src/harness/context_builder.py:144,token_budget > 0,HIGH,estimate_tokens
src/harness/context_builder.py::HarnessContextBuilder.build,src/common/token_counter.py::estimate_tokens,CALL,src/harness/context_builder.py:159,token_budget > 0,HIGH,estimate_tokens
src/harness/context_builder.py::HarnessContextBuilder.build,src/harness/context_builder.py::HarnessContextBuilder._extract_user_content,CALL,src/harness/context_builder.py:176,event.event_type == EventType.USER_MESSAGE,MEDIUM,self._extract_user_content
