entity,kind,resource,evidence,scope
src/storage/file_store.py::LocalFileStore.write_sync,FILESYSTEM_WRITE,filepath.parent,src/storage/file_store.py:85,LEXICAL_EFFECT_CANDIDATE
src/storage/file_store.py::LocalFileStore.write_sync,FILESYSTEM_WRITE,filepath,src/storage/file_store.py:86,LEXICAL_EFFECT_CANDIDATE
src/storage/file_store.py::LocalFileStore.write_atomic_sync,FILESYSTEM_WRITE,filepath.parent,src/storage/file_store.py:91,LEXICAL_EFFECT_CANDIDATE
src/storage/file_store.py::LocalFileStore.mkdir_sync,FILESYSTEM_WRITE,self._resolve(path),src/storage/file_store.py:109,LEXICAL_EFFECT_CANDIDATE
src/storage/file_store.py::LocalFileStore.append_line,FILESYSTEM_WRITE,filepath.parent,src/storage/file_store.py:116,LEXICAL_EFFECT_CANDIDATE
src/storage/file_store.py::LocalFileStore.mkdir,FILESYSTEM_WRITE,self._resolve(path),src/storage/file_store.py:125,LEXICAL_EFFECT_CANDIDATE
src/storage/file_store.py::LocalFileStore.read_sync,FILESYSTEM_READ,filepath,src/storage/file_store.py:78,LEXICAL_EFFECT_CANDIDATE
src/storage/file_store.py::LocalFileStore.write_atomic_sync,FILESYSTEM_WRITE,tmp,src/storage/file_store.py:94,LEXICAL_EFFECT_CANDIDATE
src/storage/file_store.py::LocalFileStore.write_atomic_sync,FILESYSTEM_WRITE,os.replace,src/storage/file_store.py:95,DIRECT_STANDARD_LIBRARY
src/storage/file_store.py::LocalFileStore.write_atomic_sync,FILESYSTEM_WRITE,os.remove,src/storage/file_store.py:98,DIRECT_STANDARD_LIBRARY
src/storage/tenant_file_store.py::TenantFileStore.publish,FILESYSTEM_WRITE,target.parent,src/storage/tenant_file_store.py:135,LEXICAL_EFFECT_CANDIDATE
src/storage/tenant_file_store.py::TenantFileStore.publish,FILESYSTEM_WRITE,os.replace,src/storage/tenant_file_store.py:147,DIRECT_STANDARD_LIBRARY
src/storage/tenant_file_store.py::TenantFileStore.delete,FILESYSTEM_DELETE,self._key_path(storage_key),src/storage/tenant_file_store.py:241,LEXICAL_EFFECT_CANDIDATE
src/storage/tenant_file_store.py::TenantFileStore.delete_staging,FILESYSTEM_DELETE,self._key_path(self.staging_key(file_id)),src/storage/tenant_file_store.py:244,LEXICAL_EFFECT_CANDIDATE
src/storage/tenant_file_store.py::TenantFileStore.__init__,FILESYSTEM_WRITE,directory,src/storage/tenant_file_store.py:60,LEXICAL_EFFECT_CANDIDATE
src/storage/tenant_file_store.py::TenantFileStore.stage,FILESYSTEM_WRITE,os.fsync,src/storage/tenant_file_store.py:114,DIRECT_STANDARD_LIBRARY
src/storage/tenant_file_store.py::TenantFileStore.publish,FILESYSTEM_DELETE,source,src/storage/tenant_file_store.py:145,LEXICAL_EFFECT_CANDIDATE
src/storage/tenant_file_store.py::TenantFileStore.stage_async,FILESYSTEM_WRITE,os.fsync,src/storage/tenant_file_store.py:222,DIRECT_STANDARD_LIBRARY
src/storage/tenant_file_store.py::TenantFileStore._fsync_directory,FILESYSTEM_WRITE,os.fsync,src/storage/tenant_file_store.py:264,DIRECT_STANDARD_LIBRARY
src/storage/tenant_file_store.py::TenantFileStore._unlink_quietly,FILESYSTEM_DELETE,path,src/storage/tenant_file_store.py:271,LEXICAL_EFFECT_CANDIDATE
src/storage/tenant_file_store.py::TenantFileStore.stage_output,FILESYSTEM_WRITE,os.fsync,src/storage/tenant_file_store.py:173,DIRECT_STANDARD_LIBRARY
src/storage/tenant_file_store.py::TenantFileStore.stage,FILESYSTEM_DELETE,path,src/storage/tenant_file_store.py:118,LEXICAL_EFFECT_CANDIDATE
src/storage/tenant_file_store.py::TenantFileStore.stage,FILESYSTEM_DELETE,path,src/storage/tenant_file_store.py:124,LEXICAL_EFFECT_CANDIDATE
src/workspace/file_scope.py::RunFileWorkspace.__init__,FILESYSTEM_WRITE,self.execution_root,src/workspace/file_scope.py:65,LEXICAL_EFFECT_CANDIDATE
src/workspace/file_scope.py::RunFileWorkspace.prepare_rows,FILESYSTEM_WRITE,directory,src/workspace/file_scope.py:115,LEXICAL_EFFECT_CANDIDATE
src/workspace/file_scope.py::RunFileWorkspace.prepare_rows,FILESYSTEM_WRITE,os.replace,src/workspace/file_scope.py:142,DIRECT_STANDARD_LIBRARY
src/workspace/file_scope.py::RunFileWorkspace.prepare_rows,FILESYSTEM_WRITE,os.fsync,src/workspace/file_scope.py:138,DIRECT_STANDARD_LIBRARY
src/workspace/isolation.py::_ProcessFileLock.acquire,FILESYSTEM_WRITE,self._path.parent,src/workspace/isolation.py:104,LEXICAL_EFFECT_CANDIDATE
src/workspace/isolation.py::WorkspaceRecoveryGuard.recover,FILESYSTEM_DELETE,index_lock,src/workspace/isolation.py:197,LEXICAL_EFFECT_CANDIDATE
src/workspace/isolation.py::WorkspaceRecoveryGuard._git.run,SUBPROCESS,subprocess.run,src/workspace/isolation.py:220,DIRECT_STANDARD_LIBRARY
src/workspace/isolation.py::WorkspaceRecoveryGuard._git_dir,FILESYSTEM_READ,candidate,src/workspace/isolation.py:213,LEXICAL_EFFECT_CANDIDATE
